entry_seq,api,slot,idx,address,raw,thumb,kind,disasm,branch_target,module,r0,r1,lr
12,DATA:reserve1,0x28005C,0,0x30456A,0x1C0D,1,other,"t 0x1C0D",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,1,0x30456C,0x1C04,1,other,"t 0x1C04",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,2,0x30456E,0x1C16,1,other,"t 0x1C16",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,3,0x304570,0x4A0A,1,other,"t 0x4A0A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,4,0x304572,0xB085,1,other,"t 0xB085",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,5,0x304574,0x469C,1,other,"t 0x469C",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,6,0x304576,0x447A,1,other,"t 0x447A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,7,0x304578,0x980B,1,other,"t 0x980B",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,8,0x30457A,0x990C,1,other,"t 0x990C",0x0,robotol.ext,0x0,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,9,0x30457C,0x9F0A,1,other,"t 0x9F0A",0x0,robotol.ext,0x0,0x0,0x305E37
12,DATA:reserve1,0x28005C,10,0x30457E,0x6BD3,1,ldr_imm,"ldr r3, [r2, #0x3C]",0x0,robotol.ext,0x0,0x0,0x305E37
12,DATA:reserve1,0x28005C,11,0x304580,0x2202,1,other,"t 0x2202",0x0,robotol.ext,0x0,0x0,0x305E37
12,DATA:reserve1,0x28005C,12,0x304582,0x9203,1,other,"t 0x9203",0x0,robotol.ext,0x0,0x0,0x305E37
12,DATA:reserve1,0x28005C,13,0x304584,0x9102,1,other,"t 0x9102",0x0,robotol.ext,0x0,0x0,0x305E37
12,DATA:reserve1,0x28005C,14,0x304586,0x9001,1,other,"t 0x9001",0x0,robotol.ext,0x0,0x0,0x305E37
12,DATA:reserve1,0x28005C,15,0x304588,0x9700,1,other,"t 0x9700",0x0,robotol.ext,0x0,0x0,0x305E37
12,DATA:reserve1,0x28005C,16,0x30458A,0x68D8,1,ldr_imm,"ldr r0, [r3, #0xC]",0x0,robotol.ext,0x0,0x0,0x305E37
12,DATA:reserve1,0x28005C,17,0x30458C,0x1C29,1,other,"t 0x1C29",0x0,robotol.ext,0x682AB4,0x0,0x305E37
12,DATA:reserve1,0x28005C,18,0x30458E,0x1C32,1,other,"t 0x1C32",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,19,0x304590,0x6A87,1,ldr_imm,"ldr r7, [r0, #0x28]",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,20,0x304592,0x1C20,1,other,"t 0x1C20",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,21,0x304594,0x4663,1,other,"t 0x4663",0x0,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,22,0x304596,0x47B8,1,blx_rm,"blx r7 ; ->0x280058",0x280058,robotol.ext,0x10133,0x1E205,0x305E37
12,DATA:reserve1,0x28005C,23,0x304598,0xB005,1,other,"t 0xB005",0x0,robotol.ext,0x0,0x1E205,0x304599
12,DATA:reserve1,0x28005C,24,0x30459A,0xBDF0,1,other,"t 0xBDF0",0x0,robotol.ext,0x0,0x1E205,0x304599
12,DATA:reserve1,0x28005C,25,0x305E36,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
12,DATA:reserve1,0x28005C,26,0x305E38,0xBD10,1,other,"t 0xBD10",0x0,robotol.ext,0x0,0x1E205,0x304599
12,DATA:reserve1,0x28005C,27,0x30E1B4,0x2000,1,mov_imm,"movs r0, #0x0",0x0,robotol.ext,0x0,0x1E205,0x304599
12,DATA:reserve1,0x28005C,28,0x30E1B6,0xE406,1,other,"t 0xE406",0x0,robotol.ext,0x0,0x1E205,0x304599
12,DATA:reserve1,0x28005C,29,0x30D9C6,0xE611,1,other,"t 0xE611",0x0,robotol.ext,0x0,0x1E205,0x304599
12,DATA:reserve1,0x28005C,30,0x30D5EC,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
12,DATA:reserve1,0x28005C,31,0x30D5EE,0xBD70,1,other,"t 0xBD70",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,0,0x30456A,0x1C0D,1,other,"t 0x1C0D",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,1,0x30456C,0x1C04,1,other,"t 0x1C04",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,2,0x30456E,0x1C16,1,other,"t 0x1C16",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,3,0x304570,0x4A0A,1,other,"t 0x4A0A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,4,0x304572,0xB085,1,other,"t 0xB085",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,5,0x304574,0x469C,1,other,"t 0x469C",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,6,0x304576,0x447A,1,other,"t 0x447A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,7,0x304578,0x980B,1,other,"t 0x980B",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,8,0x30457A,0x990C,1,other,"t 0x990C",0x0,robotol.ext,0x0,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,9,0x30457C,0x9F0A,1,other,"t 0x9F0A",0x0,robotol.ext,0x0,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,10,0x30457E,0x6BD3,1,ldr_imm,"ldr r3, [r2, #0x3C]",0x0,robotol.ext,0x0,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,11,0x304580,0x2202,1,other,"t 0x2202",0x0,robotol.ext,0x0,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,12,0x304582,0x9203,1,other,"t 0x9203",0x0,robotol.ext,0x0,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,13,0x304584,0x9102,1,other,"t 0x9102",0x0,robotol.ext,0x0,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,14,0x304586,0x9001,1,other,"t 0x9001",0x0,robotol.ext,0x0,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,15,0x304588,0x9700,1,other,"t 0x9700",0x0,robotol.ext,0x0,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,16,0x30458A,0x68D8,1,ldr_imm,"ldr r0, [r3, #0xC]",0x0,robotol.ext,0x0,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,17,0x30458C,0x1C29,1,other,"t 0x1C29",0x0,robotol.ext,0x682AB4,0x0,0x305E37
13,DATA:_mr_c_internal_table,0x280060,18,0x30458E,0x1C32,1,other,"t 0x1C32",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,19,0x304590,0x6A87,1,ldr_imm,"ldr r7, [r0, #0x28]",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,20,0x304592,0x1C20,1,other,"t 0x1C20",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,21,0x304594,0x4663,1,other,"t 0x4663",0x0,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,22,0x304596,0x47B8,1,blx_rm,"blx r7 ; ->0x280058",0x280058,robotol.ext,0x10133,0x1E205,0x305E37
13,DATA:_mr_c_internal_table,0x280060,23,0x304598,0xB005,1,other,"t 0xB005",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,24,0x30459A,0xBDF0,1,other,"t 0xBDF0",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,25,0x305E36,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,26,0x305E38,0xBD10,1,other,"t 0xBD10",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,27,0x30E1B4,0x2000,1,mov_imm,"movs r0, #0x0",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,28,0x30E1B6,0xE406,1,other,"t 0xE406",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,29,0x30D9C6,0xE611,1,other,"t 0xE611",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,30,0x30D5EC,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
13,DATA:_mr_c_internal_table,0x280060,31,0x30D5EE,0xBD70,1,other,"t 0xBD70",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,0,0x30456A,0x1C0D,1,other,"t 0x1C0D",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,1,0x30456C,0x1C04,1,other,"t 0x1C04",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,2,0x30456E,0x1C16,1,other,"t 0x1C16",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,3,0x304570,0x4A0A,1,other,"t 0x4A0A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,4,0x304572,0xB085,1,other,"t 0xB085",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,5,0x304574,0x469C,1,other,"t 0x469C",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,6,0x304576,0x447A,1,other,"t 0x447A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,7,0x304578,0x980B,1,other,"t 0x980B",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,8,0x30457A,0x990C,1,other,"t 0x990C",0x0,robotol.ext,0x0,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,9,0x30457C,0x9F0A,1,other,"t 0x9F0A",0x0,robotol.ext,0x0,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,10,0x30457E,0x6BD3,1,ldr_imm,"ldr r3, [r2, #0x3C]",0x0,robotol.ext,0x0,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,11,0x304580,0x2202,1,other,"t 0x2202",0x0,robotol.ext,0x0,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,12,0x304582,0x9203,1,other,"t 0x9203",0x0,robotol.ext,0x0,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,13,0x304584,0x9102,1,other,"t 0x9102",0x0,robotol.ext,0x0,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,14,0x304586,0x9001,1,other,"t 0x9001",0x0,robotol.ext,0x0,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,15,0x304588,0x9700,1,other,"t 0x9700",0x0,robotol.ext,0x0,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,16,0x30458A,0x68D8,1,ldr_imm,"ldr r0, [r3, #0xC]",0x0,robotol.ext,0x0,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,17,0x30458C,0x1C29,1,other,"t 0x1C29",0x0,robotol.ext,0x682AB4,0x0,0x305E37
14,DATA:_mr_c_port_table,0x280064,18,0x30458E,0x1C32,1,other,"t 0x1C32",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,19,0x304590,0x6A87,1,ldr_imm,"ldr r7, [r0, #0x28]",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,20,0x304592,0x1C20,1,other,"t 0x1C20",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,21,0x304594,0x4663,1,other,"t 0x4663",0x0,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,22,0x304596,0x47B8,1,blx_rm,"blx r7 ; ->0x280058",0x280058,robotol.ext,0x10133,0x1E205,0x305E37
14,DATA:_mr_c_port_table,0x280064,23,0x304598,0xB005,1,other,"t 0xB005",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,24,0x30459A,0xBDF0,1,other,"t 0xBDF0",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,25,0x305E36,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,26,0x305E38,0xBD10,1,other,"t 0xBD10",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,27,0x30E1B4,0x2000,1,mov_imm,"movs r0, #0x0",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,28,0x30E1B6,0xE406,1,other,"t 0xE406",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,29,0x30D9C6,0xE611,1,other,"t 0xE611",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,30,0x30D5EC,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
14,DATA:_mr_c_port_table,0x280064,31,0x30D5EE,0xBD70,1,other,"t 0xBD70",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,0,0x30456A,0x1C0D,1,other,"t 0x1C0D",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,1,0x30456C,0x1C04,1,other,"t 0x1C04",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,2,0x30456E,0x1C16,1,other,"t 0x1C16",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,3,0x304570,0x4A0A,1,other,"t 0x4A0A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,4,0x304572,0xB085,1,other,"t 0xB085",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,5,0x304574,0x469C,1,other,"t 0x469C",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,6,0x304576,0x447A,1,other,"t 0x447A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,7,0x304578,0x980B,1,other,"t 0x980B",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,8,0x30457A,0x990C,1,other,"t 0x990C",0x0,robotol.ext,0x0,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,9,0x30457C,0x9F0A,1,other,"t 0x9F0A",0x0,robotol.ext,0x0,0x0,0x305E37
15,_mr_c_function_new,0x280068,10,0x30457E,0x6BD3,1,ldr_imm,"ldr r3, [r2, #0x3C]",0x0,robotol.ext,0x0,0x0,0x305E37
15,_mr_c_function_new,0x280068,11,0x304580,0x2202,1,other,"t 0x2202",0x0,robotol.ext,0x0,0x0,0x305E37
15,_mr_c_function_new,0x280068,12,0x304582,0x9203,1,other,"t 0x9203",0x0,robotol.ext,0x0,0x0,0x305E37
15,_mr_c_function_new,0x280068,13,0x304584,0x9102,1,other,"t 0x9102",0x0,robotol.ext,0x0,0x0,0x305E37
15,_mr_c_function_new,0x280068,14,0x304586,0x9001,1,other,"t 0x9001",0x0,robotol.ext,0x0,0x0,0x305E37
15,_mr_c_function_new,0x280068,15,0x304588,0x9700,1,other,"t 0x9700",0x0,robotol.ext,0x0,0x0,0x305E37
15,_mr_c_function_new,0x280068,16,0x30458A,0x68D8,1,ldr_imm,"ldr r0, [r3, #0xC]",0x0,robotol.ext,0x0,0x0,0x305E37
15,_mr_c_function_new,0x280068,17,0x30458C,0x1C29,1,other,"t 0x1C29",0x0,robotol.ext,0x682AB4,0x0,0x305E37
15,_mr_c_function_new,0x280068,18,0x30458E,0x1C32,1,other,"t 0x1C32",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,19,0x304590,0x6A87,1,ldr_imm,"ldr r7, [r0, #0x28]",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,20,0x304592,0x1C20,1,other,"t 0x1C20",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,21,0x304594,0x4663,1,other,"t 0x4663",0x0,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,22,0x304596,0x47B8,1,blx_rm,"blx r7 ; ->0x280058",0x280058,robotol.ext,0x10133,0x1E205,0x305E37
15,_mr_c_function_new,0x280068,23,0x304598,0xB005,1,other,"t 0xB005",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,24,0x30459A,0xBDF0,1,other,"t 0xBDF0",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,25,0x305E36,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,26,0x305E38,0xBD10,1,other,"t 0xBD10",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,27,0x30E1B4,0x2000,1,mov_imm,"movs r0, #0x0",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,28,0x30E1B6,0xE406,1,other,"t 0xE406",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,29,0x30D9C6,0xE611,1,other,"t 0xE611",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,30,0x30D5EC,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
15,_mr_c_function_new,0x280068,31,0x30D5EE,0xBD70,1,other,"t 0xBD70",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,0,0x30456A,0x1C0D,1,other,"t 0x1C0D",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,1,0x30456C,0x1C04,1,other,"t 0x1C04",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,2,0x30456E,0x1C16,1,other,"t 0x1C16",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,3,0x304570,0x4A0A,1,other,"t 0x4A0A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,4,0x304572,0xB085,1,other,"t 0xB085",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,5,0x304574,0x469C,1,other,"t 0x469C",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,6,0x304576,0x447A,1,other,"t 0x447A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,7,0x304578,0x980B,1,other,"t 0x980B",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,8,0x30457A,0x990C,1,other,"t 0x990C",0x0,robotol.ext,0x0,0x1E205,0x305E37
16,mr_printf,0x28006C,9,0x30457C,0x9F0A,1,other,"t 0x9F0A",0x0,robotol.ext,0x0,0x0,0x305E37
16,mr_printf,0x28006C,10,0x30457E,0x6BD3,1,ldr_imm,"ldr r3, [r2, #0x3C]",0x0,robotol.ext,0x0,0x0,0x305E37
16,mr_printf,0x28006C,11,0x304580,0x2202,1,other,"t 0x2202",0x0,robotol.ext,0x0,0x0,0x305E37
16,mr_printf,0x28006C,12,0x304582,0x9203,1,other,"t 0x9203",0x0,robotol.ext,0x0,0x0,0x305E37
16,mr_printf,0x28006C,13,0x304584,0x9102,1,other,"t 0x9102",0x0,robotol.ext,0x0,0x0,0x305E37
16,mr_printf,0x28006C,14,0x304586,0x9001,1,other,"t 0x9001",0x0,robotol.ext,0x0,0x0,0x305E37
16,mr_printf,0x28006C,15,0x304588,0x9700,1,other,"t 0x9700",0x0,robotol.ext,0x0,0x0,0x305E37
16,mr_printf,0x28006C,16,0x30458A,0x68D8,1,ldr_imm,"ldr r0, [r3, #0xC]",0x0,robotol.ext,0x0,0x0,0x305E37
16,mr_printf,0x28006C,17,0x30458C,0x1C29,1,other,"t 0x1C29",0x0,robotol.ext,0x682AB4,0x0,0x305E37
16,mr_printf,0x28006C,18,0x30458E,0x1C32,1,other,"t 0x1C32",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
16,mr_printf,0x28006C,19,0x304590,0x6A87,1,ldr_imm,"ldr r7, [r0, #0x28]",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
16,mr_printf,0x28006C,20,0x304592,0x1C20,1,other,"t 0x1C20",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
16,mr_printf,0x28006C,21,0x304594,0x4663,1,other,"t 0x4663",0x0,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,22,0x304596,0x47B8,1,blx_rm,"blx r7 ; ->0x280058",0x280058,robotol.ext,0x10133,0x1E205,0x305E37
16,mr_printf,0x28006C,23,0x304598,0xB005,1,other,"t 0xB005",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,24,0x30459A,0xBDF0,1,other,"t 0xBDF0",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,25,0x305E36,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,26,0x305E38,0xBD10,1,other,"t 0xBD10",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,27,0x30E1B4,0x2000,1,mov_imm,"movs r0, #0x0",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,28,0x30E1B6,0xE406,1,other,"t 0xE406",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,29,0x30D9C6,0xE611,1,other,"t 0xE611",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,30,0x30D5EC,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
16,mr_printf,0x28006C,31,0x30D5EE,0xBD70,1,other,"t 0xBD70",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,0,0x30456A,0x1C0D,1,other,"t 0x1C0D",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,1,0x30456C,0x1C04,1,other,"t 0x1C04",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,2,0x30456E,0x1C16,1,other,"t 0x1C16",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,3,0x304570,0x4A0A,1,other,"t 0x4A0A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,4,0x304572,0xB085,1,other,"t 0xB085",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,5,0x304574,0x469C,1,other,"t 0x469C",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,6,0x304576,0x447A,1,other,"t 0x447A",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,7,0x304578,0x980B,1,other,"t 0x980B",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,8,0x30457A,0x990C,1,other,"t 0x990C",0x0,robotol.ext,0x0,0x1E205,0x305E37
17,mr_mem_get,0x280070,9,0x30457C,0x9F0A,1,other,"t 0x9F0A",0x0,robotol.ext,0x0,0x0,0x305E37
17,mr_mem_get,0x280070,10,0x30457E,0x6BD3,1,ldr_imm,"ldr r3, [r2, #0x3C]",0x0,robotol.ext,0x0,0x0,0x305E37
17,mr_mem_get,0x280070,11,0x304580,0x2202,1,other,"t 0x2202",0x0,robotol.ext,0x0,0x0,0x305E37
17,mr_mem_get,0x280070,12,0x304582,0x9203,1,other,"t 0x9203",0x0,robotol.ext,0x0,0x0,0x305E37
17,mr_mem_get,0x280070,13,0x304584,0x9102,1,other,"t 0x9102",0x0,robotol.ext,0x0,0x0,0x305E37
17,mr_mem_get,0x280070,14,0x304586,0x9001,1,other,"t 0x9001",0x0,robotol.ext,0x0,0x0,0x305E37
17,mr_mem_get,0x280070,15,0x304588,0x9700,1,other,"t 0x9700",0x0,robotol.ext,0x0,0x0,0x305E37
17,mr_mem_get,0x280070,16,0x30458A,0x68D8,1,ldr_imm,"ldr r0, [r3, #0xC]",0x0,robotol.ext,0x0,0x0,0x305E37
17,mr_mem_get,0x280070,17,0x30458C,0x1C29,1,other,"t 0x1C29",0x0,robotol.ext,0x682AB4,0x0,0x305E37
17,mr_mem_get,0x280070,18,0x30458E,0x1C32,1,other,"t 0x1C32",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
17,mr_mem_get,0x280070,19,0x304590,0x6A87,1,ldr_imm,"ldr r7, [r0, #0x28]",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
17,mr_mem_get,0x280070,20,0x304592,0x1C20,1,other,"t 0x1C20",0x0,robotol.ext,0x682AB4,0x1E205,0x305E37
17,mr_mem_get,0x280070,21,0x304594,0x4663,1,other,"t 0x4663",0x0,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,22,0x304596,0x47B8,1,blx_rm,"blx r7 ; ->0x280058",0x280058,robotol.ext,0x10133,0x1E205,0x305E37
17,mr_mem_get,0x280070,23,0x304598,0xB005,1,other,"t 0xB005",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,24,0x30459A,0xBDF0,1,other,"t 0xBDF0",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,25,0x305E36,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,26,0x305E38,0xBD10,1,other,"t 0xBD10",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,27,0x30E1B4,0x2000,1,mov_imm,"movs r0, #0x0",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,28,0x30E1B6,0xE406,1,other,"t 0xE406",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,29,0x30D9C6,0xE611,1,other,"t 0xE611",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,30,0x30D5EC,0xB004,1,other,"t 0xB004",0x0,robotol.ext,0x0,0x1E205,0x304599
17,mr_mem_get,0x280070,31,0x30D5EE,0xBD70,1,other,"t 0xBD70",0x0,robotol.ext,0x0,0x1E205,0x304599
