
ӳ������                       PID �Ự��              �Ự#       �ڴ�ʹ�� 
svchost.exe                  13168 Services                   0     11,032 K
svchost.exe                  25212 Services                   0     19,632 K
MusNotifyIcon.exe            16540 Console                    1      2,816 K
node.exe                     27500 Console                    1    371,548 K
conhost.exe                   8764 Console                    1      1,896 K
chrome.exe                   26540 Console                    1    147,896 K
chrome.exe                   31124 Console                    1     25,424 K
QQ.exe                       30740 Console                    1     44,988 K
SearchProtocolHost.exe       28792 Services                   0     15,260 K
SystemSettings.exe           11928 Console                    1      2,952 K
UserOOBEBroker.exe           26712 Console                    1     10,936 K
svchost.exe                  28084 Services                   0     35,040 K
svchost.exe                  24936 Services                   0      8,776 K
WinRAR.exe                   21552 Console                    1     74,356 K
smartscreen.exe              20512 Console                    1     41,416 K
powershell.exe                7132 Console                    1     74,668 K
conhost.exe                  27232 Console                    1     50,452 K
svchost.exe                  31740 Services                   0      9,652 K
powershell.exe               19048 Console                    1     85,476 K
SearchFilterHost.exe         24532 Services                   0     11,376 K
powershell.exe               25156 Console                    1     74,764 K
conhost.exe                  17256 Console                    1     50,436 K
python.exe                   12760 Console                    1     12,784 K
main.exe                     27920 Console                    1     30,476 K
chrome.exe                   25372 Console                    1     45,660 K
svchost.exe                   7776 Services                   0     14,796 K
RuntimeBroker.exe            18956 Console                    1      8,948 K
msedge.exe                   22652 Console                    1     47,124 K
python.exe                   25696 Console                    1     15,524 K
cmd.exe                      31676 Console                    1      5,480 K
tasklist.exe                 16488 Console                    1     10,648 K
