
ӳ������                       PID �Ự��              �Ự#       �ڴ�ʹ�� 
SGTool.exe                   12340 Console                    1     64,220 K
RuntimeBroker.exe            16652 Console                    1     27,380 K
TextInputHost.exe            16808 Console                    1     47,348 K
svchost.exe                  16744 Services                   0     13,120 K
RadeonSoftware.exe            5328 Console                    1     32,324 K
svchost.exe                  16880 Services                   0     14,804 K
CPUMetricsServer.exe          8312 Console                    1      5,008 K
RtkAudUService64.exe         17728 Console                    1     11,956 K
CCleanerPerformanceOptimi     5320 Services                   0     28,884 K
CCleaner64.exe               18344 Console                    1     58,580 K
GameViewer.exe                7504 Console                    1     70,700 K
crashpad_handler.exe          7096 Console                    1        564 K
CCXProcess.exe               17920 Console                    1      4,584 K
node.exe                     17700 Console                    1     48,056 K
conhost.exe                  17836 Console                    1      7,152 K
msedgewebview2.exe           19320 Console                    1    127,724 K
msedgewebview2.exe           19436 Console                    1     13,344 K
AdobeIPCBroker.exe           18232 Console                    1     11,744 K
Feishu.exe                   12480 Console                    1    156,036 K
msedgewebview2.exe           19528 Console                    1     57,308 K
msedgewebview2.exe           19536 Console                    1     38,216 K
Feishu.exe                   19580 Console                    1     20,304 K
msedgewebview2.exe           19716 Console                    1     20,920 K
msedgewebview2.exe           20120 Console                    1     45,116 K
Feishu.exe                   20812 Console                    1     13,880 K
Feishu.exe                   20884 Console                    1     38,016 K
svchost.exe                  20896 Services                   0      8,100 K
Feishu.exe                   20960 Console                    1     60,424 K
Feishu.exe                   21224 Console                    1     69,808 K
msedgewebview2.exe           13416 Console                    1     44,512 K
Feishu.exe                   21052 Console                    1     41,148 K
Feishu.exe                   18868 Console                    1     16,184 K
MuMuNxService.exe            20820 Console                    1     46,764 K
crashpad_handler.exe         21564 Console                    1        468 K
audiodg.exe                  21596 Services                   0     19,520 K
cncmd.exe                    22036 Console                    1      1,420 K
cmd.exe                      20692 Console                    1      2,880 K
conhost.exe                   9640 Console                    1      1,944 K
AMDRSServ.exe                19392 Console                    1     87,780 K
SOGOUSmartAssistant.exe      22964 Console                    1     24,316 K
svchost.exe                  17148 Services                   0     15,640 K
SOGOUSmartAssistant.exe      21744 Console                    1     68,476 K
node.exe                     22300 Console                    1     42,120 K
conhost.exe                  18340 Console                    1      8,904 K
node.exe                     21912 Console                    1     63,588 K
conhost.exe                  16636 Console                    1      7,100 K
nano.exe                     18716 Console                    1     68,324 K
DesktopService64.exe          3888 Services                   0     14,668 K
DesktopMgr64.exe             11008 Console                    1     18,388 K
svchost.exe                  22200 Services                   0      7,328 K
DesktopAITaskCenter.exe       2376 Console                    1     21,684 K
QQPCExternal.exe              6504 Console                    1     73,892 K
QQPCExternal.exe              2820 Console                    1     23,128 K
QQPCExternal.exe              6632 Console                    1     31,320 K
QQPCExternal.exe              1304 Console                    1     26,456 K
AUEPDU.exe                   19144 Services                   0     12,404 K
svchost.exe                  21276 Services                   0     14,776 K
svchost.exe                  13108 Console                    1     20,980 K
svchost.exe                   1552 Services                   0     18,372 K
SecurityHealthService.exe    13220 Services                   0     13,848 K
AMDRSSrcExt.exe               8608 Console                    1     28,240 K
Doubao.exe                   20996 Console                    1    116,932 K
Doubao.exe                   17400 Console                    1     10,664 K
Doubao.exe                   22112 Console                    1     50,148 K
Doubao.exe                   17108 Console                    1     58,056 K
Doubao.exe                   14684 Console                    1     22,248 K
Doubao.exe                   13960 Console                    1     19,096 K
Doubao.exe                    2104 Console                    1     74,040 K
aha_doctor.exe               19280 Console                    1     30,560 K
Doubao.exe                   15264 Console                    1     22,188 K
Doubao.exe                    2956 Console                    1    140,996 K
CompPkgSrv.exe               14052 Console                    1      9,708 K
Doubao.exe                   15300 Console                    1     51,196 K
DynamicDependencyLifetime    11780 Console                    1      5,432 K
PushNotificationsLongRunn    16940 Console                    1     15,460 K
ApplicationFrameHost.exe     14768 Console                    1     59,788 K
HrAppStoreAppOM.exe          12284 Console                    1     32,624 K
taskhostw.exe                13348 Console                    1     29,840 K
EMDriverAssist.exe           13536 Console                    1     24,568 K
QQ.exe                       16344 Console                    1    353,784 K
crashpad_handler.exe         17168 Console                    1      1,780 K
QQ.exe                       16716 Console                    1     11,852 K
QQ.exe                       22256 Console                    1     37,700 K
QQ.exe                        2208 Console                    1    168,024 K
QQ.exe                        9292 Console                    1     20,844 K
QQ.exe                        1224 Console                    1     52,248 K
dllhost.exe                  10484 Console                    1     10,116 K
QQEX.exe                     12368 Console                    1     75,044 K
QQEX.exe                     14044 Console                    1     77,024 K
QQEX.exe                      5908 Console                    1     33,420 K
QQEX.exe                     18040 Console                    1     25,104 K
QQEX.exe                     22144 Console                    1     11,976 K
svchost.exe                   4964 Console                    1     10,552 K
ShellExperienceHost.exe      19760 Console                    1     72,996 K
RuntimeBroker.exe            11204 Console                    1     35,704 K
SystemSettingsBroker.exe     20152 Console                    1     33,616 K
wps.exe                       5268 Console                    1     39,588 K
promecefpluginhost.exe        5068 Console                    1     30,840 K
promecefpluginhost.exe        3536 Console                    1     24,020 K
wps.exe                      19688 Console                    1     58,048 K
clouddrive_desktop_widget    15732 Console                    1     18,580 K
chrome.exe                   17708 Console                    1     66,888 K
chrome.exe                   14220 Console                    1     10,536 K
chrome.exe                   21768 Console                    1     14,664 K
chrome.exe                   18136 Console                    1     50,212 K
chrome.exe                   14048 Console                    1     20,480 K
chrome.exe                   23824 Console                    1      4,632 K
chrome.exe                   22236 Console                    1     80,848 K
adb.exe                      22692 Console                    1     11,548 K
svchost.exe                  11520 Services                   0      7,780 K
Doubao.exe                   21592 Console                    1     61,352 K
chrome.exe                   10024 Console                    1     22,040 K
chrome.exe                   17884 Console                    1     31,884 K
AIAssistant-2102.exe         28808 Console                    1      7,272 K
AIAssistant-2102.exe         28588 Console                    1      9,548 K
Doubao.exe                   18148 Console                    1     29,100 K
HrASMain.exe                 29020 Console                    1     24,616 K
HrASMain.exe                 26180 Console                    1     16,112 K
HrASMain.exe                 30820 Console                    1      5,644 K
HrASMain.exe                 27716 Console                    1     12,424 K
HrASMain.exe                 29056 Console                    1     14,428 K
LockApp.exe                  28856 Console                    1     55,824 K
RuntimeBroker.exe            30292 Console                    1     37,600 K
LAVService.exe               28048 Services                   0     16,388 K
crashpad_handler.exe          5860 Services                   0        516 K
usysdiag.exe                 29092 Services                   0      1,228 K
unsecapp.exe                 24980 Console                    1      8,972 K
QQ.exe                       25356 Console                    1     10,636 K
chrome.exe                   31332 Console                    1     14,632 K
dllhost.exe                  27992 Console                    1     11,284 K
svchost.exe                  23148 Services                   0     21,536 K
svchost.exe                   5864 Services                   0      9,396 K
wpscloudsvr.exe              31036 Console                    1      7,580 K
wps.exe                       5632 Console                    1     38,424 K
promecefpluginhost.exe       28408 Console                    1     30,360 K
promecefpluginhost.exe       16860 Console                    1     24,036 K
MoUsoCoreWorker.exe           6260 Services                   0     31,572 K
svchost.exe                  13168 Services                   0     10,892 K
svchost.exe                  25212 Services                   0     18,952 K
MusNotifyIcon.exe            16540 Console                    1        924 K
node.exe                     27500 Console                    1    347,840 K
conhost.exe                   8764 Console                    1      1,772 K
chrome.exe                   26540 Console                    1     86,088 K
QQ.exe                       30740 Console                    1     22,552 K
SearchProtocolHost.exe       28792 Services                   0     14,080 K
SystemSettings.exe           11928 Console                    1      2,692 K
UserOOBEBroker.exe           26712 Console                    1     10,284 K
WinRAR.exe                   21552 Console                    1     58,752 K
msedge.exe                   26772 Console                    1     87,424 K
msedge.exe                   15936 Console                    1     14,760 K
msedge.exe                    3960 Console                    1     33,896 K
msedge.exe                   13392 Console                    1     42,716 K
msedge.exe                    7848 Console                    1     21,448 K
msedge.exe                   18928 Console                    1     29,040 K
msedge.exe                   25840 Console                    1     39,648 K
HipsMain.exe                  7296 Console                    1      3,424 K
HipsTray.exe                 27268 Console                    1      4,128 K
HipsDaemon.exe               26996 Services                   0    200,820 K
PhoneExperienceHost.exe      21712 Console                    1    149,112 K
powershell.exe               25572 Console                    1     86,988 K
conhost.exe                   4312 Console                    1     50,652 K
chrome.exe                    2024 Console                    1    410,420 K
chrome.exe                   12760 Console                    1     32,052 K
svchost.exe                  30196 Services                   0      8,800 K
smartscreen.exe               8672 Console                    1     26,156 K
SearchFilterHost.exe         25268 Services                   0     12,840 K
powershell.exe               27020 Console                    1     86,660 K
conhost.exe                  31024 Console                    1     51,116 K
powershell.exe               22524 Console                    1     74,444 K
python.exe                   25000 Console                    1     16,100 K
backgroundTaskHost.exe       25924 Console                    1     47,544 K
RuntimeBroker.exe            31456 Console                    1     39,916 K
Doubao.exe                   30400 Console                    1     50,128 K
msedge.exe                    4628 Console                    1     47,824 K
cmd.exe                      15612 Console                    1      5,504 K
tasklist.exe                 28492 Console                    1     10,684 K
